"database","mature_mirna_id","target_symbol","experiment","support_type"
"mirtarbase","hsa-miR-193b-3p","H3C2","CLASH",""
"tarbase","hsa-miR-19a-3p","H3C2","HITS-CLIP","negative"
"tarbase","hsa-miR-19b-3p","H3C2","HITS-CLIP//qCLASH","negative"
"mirtarbase","hsa-miR-208a-3p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-208a-3p","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-208b-3p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-208b-3p","H3C2","PAR-CLIP",""
"tarbase","hsa-miR-20a-5p","H3C2","HITS-CLIP","negative"
"tarbase","hsa-miR-20b-5p","H3C2","HITS-CLIP//RNA-Seq","negative"
"tarbase","hsa-miR-21-5p","H3C2","qCLASH","negative"
"tarbase","hsa-miR-221-3p","H3C2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-23a-3p","H3C2","CLASH","Functional MTI (Weak)"
"mirtarbase","hsa-miR-23a-3p","H3C2","CLASH",""
"tarbase","hsa-miR-23a-3p","H3C2","qCLASH","negative"
"tarbase","hsa-miR-26a-5p","H3C2","HITS-CLIP","negative"
"tarbase","hsa-miR-26b-5p","H3C2","HITS-CLIP","negative"
"tarbase","hsa-miR-27a-3p","H3C2","HITS-CLIP","negative"
"tarbase","hsa-miR-27b-5p","H3C2","HITS-CLIP","negative"
"tarbase","hsa-miR-28-5p","H3C2","HITS-CLIP","negative"
"tarbase","hsa-miR-29a-3p","H3C2","HITS-CLIP","negative"
"tarbase","hsa-miR-29b-3p","H3C2","HITS-CLIP","negative"
"tarbase","hsa-miR-29c-3p","H3C2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-320a","H3C2","CLASH","Functional MTI (Weak)"
"mirtarbase","hsa-miR-320a","H3C2","CLASH",""
"mirtarbase","hsa-miR-330-3p","H3C2","CLASH","Functional MTI (Weak)"
"mirtarbase","hsa-miR-330-3p","H3C2","CLASH",""
"tarbase","hsa-miR-340-5p","H3C2","RNA-Seq","negative"
"mirtarbase","hsa-miR-34a-5p","H3C2","Proteomics","Functional MTI (Weak)"
"mirtarbase","hsa-miR-34a-5p","H3C2","Proteomics",""
"tarbase","hsa-miR-34a-5p","H3C2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-363-5p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-363-5p","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-3658","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-3658","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-369-3p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-369-3p","H3C2","HITS-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-369-3p","H3C2","PAR-CLIP//HITS-CLIP",""
"mirtarbase","hsa-miR-374a-5p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-374a-5p","H3C2","HITS-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-374a-5p","H3C2","PAR-CLIP//HITS-CLIP",""
"tarbase","hsa-miR-374a-5p","H3C2","HITS-CLIP","negative"
"tarbase","hsa-miR-374b-3p","H3C2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-374b-5p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-374b-5p","H3C2","HITS-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-374b-5p","H3C2","PAR-CLIP//HITS-CLIP",""
"tarbase","hsa-miR-374b-5p","H3C2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-3909","H3C2","CLASH","Functional MTI (Weak)"
"mirtarbase","hsa-miR-3909","H3C2","CLASH",""
"mirtarbase","hsa-miR-3940-5p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-3940-5p","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-410-3p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-410-3p","H3C2","HITS-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-410-3p","H3C2","PAR-CLIP//HITS-CLIP",""
"tarbase","hsa-miR-424-5p","H3C2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-4432","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4432","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-4483","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4483","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-4499","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4499","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-4502","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4502","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-4507","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4507","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-4712-3p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4712-3p","H3C2","HITS-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4712-3p","H3C2","PAR-CLIP//HITS-CLIP",""
"mirtarbase","hsa-miR-4766-5p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4766-5p","H3C2","PAR-CLIP",""
"tarbase","hsa-miR-490-5p","H3C2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-499a-5p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-499a-5p","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-5011-5p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-5011-5p","H3C2","HITS-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-5011-5p","H3C2","PAR-CLIP//HITS-CLIP",""
"tarbase","hsa-miR-518c-5p","H3C2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-539-5p","H3C2","HITS-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-539-5p","H3C2","HITS-CLIP",""
"tarbase","hsa-miR-548ah-5p","H3C2","HITS-CLIP","negative"
"tarbase","hsa-miR-550a-3-5p","H3C2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-5692b","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-5692b","H3C2","HITS-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-5692b","H3C2","PAR-CLIP//HITS-CLIP",""
"mirtarbase","hsa-miR-5692c","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-5692c","H3C2","HITS-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-5692c","H3C2","PAR-CLIP//HITS-CLIP",""
"mirtarbase","hsa-miR-5693","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-5693","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-629-5p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-629-5p","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-652-3p","H3C2","CLASH","Functional MTI (Weak)"
"mirtarbase","hsa-miR-652-3p","H3C2","CLASH",""
"tarbase","hsa-miR-652-3p","H3C2","HITS-CLIP//qCLASH","negative"
"tarbase","hsa-miR-671-5p","H3C2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-6745","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6745","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-6748-5p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6748-5p","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-6756-5p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6756-5p","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-6766-5p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6766-5p","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-6783-5p","H3C2","HITS-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6783-5p","H3C2","HITS-CLIP",""
"mirtarbase","hsa-miR-6822-3p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6822-3p","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-6824-5p","H3C2","HITS-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6824-5p","H3C2","HITS-CLIP",""
"mirtarbase","hsa-miR-6839-3p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6839-3p","H3C2","PAR-CLIP",""
"tarbase","hsa-miR-708-5p","H3C2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-760","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-760","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-7856-5p","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-7856-5p","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-8057","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-8057","H3C2","PAR-CLIP",""
"mirtarbase","hsa-miR-8087","H3C2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-8087","H3C2","PAR-CLIP",""
"tarbase","hsa-miR-876-5p","H3C2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-877-5p","H3C2","CLASH","Functional MTI (Weak)"
"mirtarbase","hsa-miR-877-5p","H3C2","CLASH",""
"tarbase","hsa-miR-92a-3p","H3C2","qCLASH","negative"
"tarbase","hsa-miR-92b-5p","H3C2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-93-5p","H3C2","CLASH","Functional MTI (Weak)"
"mirtarbase","hsa-miR-93-5p","H3C2","CLASH",""
"tarbase","hsa-miR-93-5p","H3C2","HITS-CLIP","negative"
"tarbase","hsa-let-7a-5p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-let-7f-2-3p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-1-3p","H3C7","RPF-Seq","negative"
"tarbase","hsa-miR-101-3p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-103a-3p","H3C7","Microarrays","negative"
"tarbase","hsa-miR-106a-5p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-107","H3C7","Microarrays","negative"
"tarbase","hsa-miR-10b-5p","H3C7","Microarrays","negative"
"mirtarbase","hsa-miR-1276","H3C7","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1276","H3C7","PAR-CLIP",""
"tarbase","hsa-miR-128-3p","H3C7","Microarrays","negative"
"tarbase","hsa-miR-1290","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-130b-3p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-138-5p","H3C7","qCLASH//Microarrays","negative"
"mirtarbase","hsa-miR-146a-3p","H3C7","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-146a-3p","H3C7","PAR-CLIP",""
"tarbase","hsa-miR-148b-5p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-15b-3p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-16-1-3p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-16-5p","H3C7","Microarrays","negative"
"tarbase","hsa-miR-17-5p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-193b-5p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-195-5p","H3C7","Microarrays","negative"
"tarbase","hsa-miR-200a-5p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-21-5p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-210-3p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-214-3p","H3C7","Microarrays","negative"
"tarbase","hsa-miR-22-3p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-222-5p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-224-5p","H3C7","Microarrays","negative"
"tarbase","hsa-miR-26b-5p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-27a-3p","H3C7","Microarrays","negative"
"tarbase","hsa-miR-28-5p","H3C7","HITS-CLIP","negative"
"mirtarbase","hsa-miR-299-5p","H3C7","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-299-5p","H3C7","PAR-CLIP",""
"tarbase","hsa-miR-29a-3p","H3C7","HITS-CLIP","negative"
"mirtarbase","hsa-miR-29b-2-5p","H3C7","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-29b-2-5p","H3C7","PAR-CLIP",""
"tarbase","hsa-miR-29b-3p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-29c-3p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-320a-3p","H3C7","qCLASH","negative"
"tarbase","hsa-miR-340-5p","H3C7","RNA-Seq","negative"
"mirtarbase","hsa-miR-34a-5p","H3C7","Proteomics","Functional MTI (Weak)"
"mirtarbase","hsa-miR-34a-5p","H3C7","Proteomics",""
"tarbase","hsa-miR-34a-5p","H3C7","HITS-CLIP//Microarrays","negative"
"tarbase","hsa-miR-34c-5p","H3C7","Microarrays","negative"
"mirtarbase","hsa-miR-382-5p","H3C7","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-382-5p","H3C7","PAR-CLIP",""
"tarbase","hsa-miR-449a","H3C7","Microarrays","negative"
"tarbase","hsa-miR-450a-5p","H3C7","RNA-Seq","negative"
"tarbase","hsa-miR-454-3p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-455-3p","H3C7","qCLASH","negative"
"mirtarbase","hsa-miR-4766-5p","H3C7","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4766-5p","H3C7","PAR-CLIP",""
"mirtarbase","hsa-miR-495-5p","H3C7","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-495-5p","H3C7","PAR-CLIP",""
"tarbase","hsa-miR-5094","H3C7","HITS-CLIP","negative"
"mirtarbase","hsa-miR-5693","H3C7","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-5693","H3C7","PAR-CLIP",""
"tarbase","hsa-miR-652-3p","H3C7","HITS-CLIP","negative"
"mirtarbase","hsa-miR-659-3p","H3C7","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-659-3p","H3C7","PAR-CLIP",""
"mirtarbase","hsa-miR-6822-3p","H3C7","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6822-3p","H3C7","PAR-CLIP",""
"mirtarbase","hsa-miR-760","H3C7","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-760","H3C7","PAR-CLIP",""
"mirtarbase","hsa-miR-8057","H3C7","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-8057","H3C7","PAR-CLIP",""
"tarbase","hsa-miR-876-5p","H3C7","HITS-CLIP","negative"
"mirtarbase","hsa-miR-9-5p","H3C7","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-9-5p","H3C7","PAR-CLIP",""
"tarbase","hsa-miR-93-5p","H3C7","HITS-CLIP","negative"
"tarbase","hsa-miR-1343-3p","HAGHL","RNA-Seq","negative"
"tarbase","hsa-miR-203a-3p","HAGHL","Microarrays","negative"
"tarbase","hsa-miR-27b-3p","HAGHL","PAR-CLIP","negative"
"tarbase","hsa-miR-29b-1-5p","HAGHL","PAR-CLIP","negative"
"tarbase","hsa-miR-3662","HAGHL","RNA-Seq","negative"
"tarbase","hsa-miR-450a-5p","HAGHL","RNA-Seq","negative"
"tarbase","hsa-miR-122-5p","HAL","Biotin-Microarrays","negative"
"tarbase","hsa-miR-124-3p","HAL","Microarrays","negative"
"mirtarbase","hsa-miR-1270","HAL","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1270","HAL","PAR-CLIP",""
"mirtarbase","hsa-miR-128-3p","HAL","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-128-3p","HAL","PAR-CLIP",""
"tarbase","hsa-miR-1343-3p","HAL","RNA-Seq","negative"
"mirtarbase","hsa-miR-155-5p","HAL","Reporter assay;Other","Non-Functional MTI"
"mirtarbase","hsa-miR-155-5p","HAL","Reporter assay;Other",""
"tarbase","hsa-miR-155-5p","HAL","Other","negative"
"mirtarbase","hsa-miR-216a-3p","HAL","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-216a-3p","HAL","PAR-CLIP",""
"tarbase","hsa-miR-29a-3p","HAL","HITS-CLIP","negative"
"tarbase","hsa-miR-29c-3p","HAL","HITS-CLIP","negative"
"mirtarbase","hsa-miR-3681-3p","HAL","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-3681-3p","HAL","PAR-CLIP",""
"mirtarbase","hsa-miR-4434","HAL","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4434","HAL","PAR-CLIP",""
"mirtarbase","hsa-miR-4516","HAL","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4516","HAL","PAR-CLIP",""
"mirtarbase","hsa-miR-4531","HAL","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4531","HAL","PAR-CLIP",""
"mirtarbase","hsa-miR-4635","HAL","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4635","HAL","PAR-CLIP",""
"mirtarbase","hsa-miR-5703","HAL","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-5703","HAL","PAR-CLIP",""
"mirtarbase","hsa-miR-583","HAL","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-583","HAL","PAR-CLIP",""
"mirtarbase","hsa-miR-620","HAL","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-620","HAL","PAR-CLIP",""
"mirtarbase","hsa-miR-873-5p","HAL","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-873-5p","HAL","PAR-CLIP",""
"tarbase","hsa-let-7d-5p","HAVCR2","HITS-CLIP","negative"
"mirtarbase","hsa-miR-1251-3p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1251-3p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-1273h-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1273h-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-133a-5p","HAVCR2","qRT-PCR//Flow cytometry",""
"mirtarbase","hsa-miR-149-3p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-149-3p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-1825","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1825","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-1827","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1827","HAVCR2","PAR-CLIP",""
"tarbase","hsa-miR-27a-3p","HAVCR2","Microarrays","negative"
"mirtarbase","hsa-miR-302c-3p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-302c-3p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-30b-3p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-30b-3p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-30c-1-3p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-30c-1-3p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-30c-2-3p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-30c-2-3p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-3122","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-3122","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-3689a-3p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-3689a-3p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-3689b-3p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-3689b-3p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-3689c","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-3689c","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-3913-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-3913-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-450a-1-3p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-450a-1-3p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-4728-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-4728-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-520f-3p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-520f-3p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-6089","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6089","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-6513-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6513-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-6779-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6779-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-6780a-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6780a-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-6785-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6785-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-6788-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6788-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-6799-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6799-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-6808-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6808-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-6883-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6883-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-6893-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-6893-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-7106-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-7106-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-887-5p","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-887-5p","HAVCR2","PAR-CLIP",""
"mirtarbase","hsa-miR-940","HAVCR2","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-940","HAVCR2","PAR-CLIP",""
"tarbase","hsa-let-7a-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-let-7b-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-let-7c-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-let-7d-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-let-7e-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-let-7f-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-let-7g-3p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-let-7g-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-let-7i-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-101-3p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-103a-3p","HDGF","PAR-CLIP//Microarrays","negative"
"tarbase","hsa-miR-103b","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-106a-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-106b-3p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-106b-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-107","HDGF","PAR-CLIP//Microarrays","negative"
"tarbase","hsa-miR-10a-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-10b-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-1180-3p","HDGF","PAR-CLIP","negative"
"mirtarbase","hsa-miR-1183","HDGF","PAR-CLIP","Functional MTI (Weak)"
"tarbase","hsa-miR-122-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-1225-3p","HDGF","PAR-CLIP","negative"
"mirtarbase","hsa-miR-1231","HDGF","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1231","HDGF","PAR-CLIP",""
"mirtarbase","hsa-miR-1233-5p","HDGF","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1237-5p","HDGF","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1237-5p","HDGF","PAR-CLIP",""
"tarbase","hsa-miR-124-3p","HDGF","Microarrays","negative"
"mirtarbase","hsa-miR-1252-5p","HDGF","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1254","HDGF","Luciferase reporter assay//Western blotting//qRT-PCR",""
"mirtarbase","hsa-miR-1255a","HDGF","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1255b-5p","HDGF","PAR-CLIP","Functional MTI (Weak)"
"tarbase","hsa-miR-125a-3p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-125a-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-125b-1-3p","HDGF","PAR-CLIP","negative"
"mirtarbase","hsa-miR-125b-5p","HDGF","CLASH","Functional MTI (Weak)"
"mirtarbase","hsa-miR-125b-5p","HDGF","CLASH",""
"mirtarbase","hsa-miR-1262","HDGF","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1262","HDGF","PAR-CLIP",""
"tarbase","hsa-miR-1262","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-128-1-5p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-128-3p","HDGF","PAR-CLIP","negative"
"tarbase","hsa-miR-1285-3p","HDGF","PAR-CLIP","negative"
"mirtarbase","hsa-miR-1295b-5p","HDGF","PAR-CLIP","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1295b-5p","HDGF","PAR-CLIP",""
"tarbase","hsa-miR-1296-5p","HDGF","PAR-CLIP","negative"
"mirtarbase","hsa-miR-1301-3p","HDGF","CLASH","Functional MTI (Weak)"
"mirtarbase","hsa-miR-1301-3p","HDGF","CLASH",""
