"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
68.8988184536537,2.61922032959188,0.502637855611436,5.21094919602845,1.87876899919655e-07,2.85590280021439e-05,"CBX2"
85.3434968451873,-8.04721596337861,1.54417580506225,-5.2113340572994,1.87487501211924e-07,2.85590280021439e-05,"KRT77"
196.226575616477,-2.83874316371333,0.544837784214123,-5.21025385162659,1.88582425392805e-07,2.85590280021439e-05,"LONRF2"
80.5978703109566,2.16921319543954,0.416632496538937,5.20653864847245,1.92395637261757e-07,2.89341661148654e-05,"FOXM1"
14.4688283448764,7.00160991371662,1.34667323154566,5.19918993687906,2.00158913539439e-07,2.98940788386903e-05,"NKX3-2"
120.432187931577,-2.83344946606739,0.547184460288423,-5.17823452912729,2.23995529409869e-07,3.3224980718494e-05,"IGFBP6"
47.1886817637906,-2.80634920636128,0.542763899221267,-5.17047874847185,2.33495027325173e-07,3.43984238894826e-05,"LYVE1"
185.525749757709,-1.5296269946872,0.296515650556924,-5.15867203573979,2.4870752141076e-07,3.63919600248069e-05,"CD34"
162.911038571762,1.50178328848154,0.291318734827525,5.15512086570974,2.53467386316992e-07,3.6839528309267e-05,"DHTKD1"
50.7674436747832,-1.86073222963083,0.361338438783781,-5.14955518126945,2.61104949454666e-07,3.75813834850568e-05,"CAB39L"
21.4777565628524,-3.37636082843218,0.655746278141073,-5.14888294601317,2.62042339593811e-07,3.75813834850568e-05,"FGF10"
16.8651459527397,2.88170960134795,0.5598675542292,5.14712735106673,2.64505762420715e-07,3.76851104669935e-05,"C4orf48"
40.1277634825789,-2.35977450135554,0.458759007251785,-5.14382162323497,2.69205156714052e-07,3.81039664954216e-05,"EMILIN3"
20.5844187091428,2.35008489764541,0.457293738388075,5.13911453484861,2.76036116729574e-07,3.88171308045172e-05,"SDS"
196.073266483812,-2.58100528319196,0.504376012819413,-5.11722448647864,3.10064503801102e-07,4.29591576088552e-05,"ESR1"
15.1725559918698,3.96877123127597,0.775697853939417,5.11638805125009,3.11441990422528e-07,4.29591576088552e-05,"FAM111B"
18.4432089328346,2.57109200019641,0.502486556763377,5.1167378820189,3.10865152945566e-07,4.29591576088552e-05,"TEDC2"
57.1527269068711,-2.58258474239447,0.50529418213347,-5.11105180647479,3.20370107059995e-07,4.39109812562738e-05,"FAT3"
97.6452070069714,3.08507259968245,0.604071885203616,5.10712826610456,3.2709172714262e-07,4.42718652687536e-05,"ADAMTS14"
2788.81895537759,-2.33673676186434,0.457438841165138,-5.10830421813867,3.25062984715169e-07,4.42718652687536e-05,"TNS1"
187.015677179441,-2.56896948592726,0.505537178520072,-5.08166282339066,3.74145106576888e-07,5.03260026585657e-05,"DPT"
31.2262901330256,-1.95116179458314,0.384104418578526,-5.07976919870879,3.77893690445899e-07,5.05164553104715e-05,"SGSM1"
157.349196675615,-2.77150232831835,0.546096788297169,-5.07511193567062,3.8726795563203e-07,5.14519929274064e-05,"ITIH5"
175.458899479048,-3.93819531127806,0.776737898458492,-5.07017273020123,3.97454816175316e-07,5.21653424187433e-05,"KRT6B"
28.1390671235387,-2.20560994157019,0.434932646575095,-5.07115287605658,3.95412967365882e-07,5.21653424187433e-05,"LOC105378626"
138.076660002392,-1.39715068450014,0.275695414402748,-5.06773276416968,4.02582061145533e-07,5.25199826275161e-05,"ADCY4"
